ID,borough,nearby_park_or_place,type_of_place_nearby,intersection,notes,Longitude,Latitude
702,Saint-Laurent,Noël-Nord,Outdoor Ice Rink,rue Baker/rue Geoffrion,,-73.7299267558719,45.517546708349
703,Saint-Laurent,Noël-Nord,Soccer,rue McCarthy,,-73.7283262977365,45.5171437303837
704,Saint-Laurent,Noël-Nord,Playground Module,rue Baker/rue Geoffrion,,-73.7294149948796,45.5176039773336
705,Saint-Laurent,Noël-Sud,Tennis,rue Noorduyn,,-73.7271828257003,45.5156630722198
706,Saint-Laurent,Noël-Sud,Playground Module,rue Matis,,-73.7268950711347,45.5151157308424
707,Saint-Laurent,Jerry-Shears,,rue Pierre-Dagenais/chemin du Bois-Franc,,-73.7250557096298,45.5081857286881
708,Saint-Laurent,Philippe-Laheurte,Soccer,ave Ernest-Hemingway/rue Robert-Choquette,,-73.7176408844989,45.5062052358166
709,Saint-Laurent,Philippe-Laheurte,Playground Module,ave Ernest-Hemingway/boul Cavendish,,-73.7158801622499,45.5067216671477
710,Saint-Laurent,Philippe-Laheurte,Pavilion,ave Ernest-Hemingway/rue John-Lyman,,-73.7246712146518,45.5018030005472
711,Saint-Laurent,Sir-Edmund-Hillary,,rue de l'Everest (face au #1600),,-73.702535656865,45.5119950659473
712,Saint-Laurent,Carré Square Magellan,,rue de l'Écu (face au #2724),,-73.7128423235836,45.511578866842
713,Saint-Laurent,Roman-Zytynsky,,rue Quenneville/rue Varry,,-73.6781430103311,45.5285997919296
714,Saint-Laurent,Robert-Mitchell,,rue Crevier/rue Saint-Louis,,-73.6735589391137,45.5052216034387
715,Saint-Laurent,Square du Nordet,,rue des Équinoxes/rue des Montérégiennes,,-73.7131557748133,45.5169059730845
716,Saint-Laurent,du Bois-Franc,,rues des Andes/rue Modigliani,,-73.7168641178332,45.5102450254455
717,Saint-Laurent,du Bois-Franc,,rue de l'Équatuer/rue du Chinook,,-73.7137302779272,45.513200613221
718,Saint-Laurent,Petit,,rue Poirier/chemin Laval,,-73.6950863619881,45.5203275111664
719,Saint-Laurent,Dr-Bernard-Paquet,,rue Jean-Gascon/rue Guy-Hoffmann,,-73.7333677379423,45.5072035191521
720,Saint-Laurent,Raymond-Lagacé,,rue Jean-Gascon/rue Pierre-Dagenais,,-73.7263573634741,45.5100370116338
721,Saint-Laurent,place Rodolphe-Rousseau,,boul Edouard-Laurin/rue Gohier,,-73.6823303139621,45.5131560652629
722,Saint-Laurent,Guillaume-Bruneau ou Henri-Thomas-Scott,,rue Jean-Gascon/rue Vittorio-Fiorucci,,-73.7289335123076,45.5090295436208
723,Saint-Laurent,bassin du Suroît,,rue de l'Équatuer/rue du Chinook,,-73.7131207952539,45.5134376903967
724,Montréal-Nord,Oscar,Shade,ave Oscar/rue de Mayenne,,-73.6478993194659,45.5819444876536
725,Montréal-Nord,Oscar,Inside a Cabin,ave Oscar/rue de Mayenne,Restricted Access,-73.6483181687252,45.5822640143526
726,Montréal-Nord,Oscar,Inside a Cabin,ave Oscar/rue de Mayenne,Restricted Access,-73.6482751958691,45.5822959241387
727,Montréal-Nord,Ottawa,Inside a Library,ave de Belleville/rue Fleury Est,Restricted Access,-73.6422926904389,45.5819273133318
728,Montréal-Nord,Ottawa,Inside a Cabin,ave de Belleville/rue Fleury Est,Restricted Access,-73.6422480710944,45.5814099662835
729,Montréal-Nord,Ottawa,Soccer,ave de Belleville/rue Prieur Est,,-73.6434654341296,45.5825169452518
730,Montréal-Nord,Ottawa,Playground Module,ave de Belleville/rue Fleury Est,,-73.6427309924654,45.5821988753156
731,Montréal-Nord,Ménard,Inside a Cabin,place Ménard/ave Plaza,Restricted Access,-73.6400859379683,45.5870388266198
732,Montréal-Nord,Ménard,Playground Module,place Ménard/ave Plaza,,-73.6400483485747,45.5869198252259
733,Montréal-Nord,Eusèbe-Ménard,Path,boul Gouin Est/ave de Bruxelles,,-73.6490095623476,45.5931808381646
734,Montréal-Nord,Sabrevois,Paddling Poole,ave des Récollets/rue Sabrevois,,-73.633293231421,45.5837728327133
735,Montréal-Nord,Pilon,Shade,rue Arthur-Champoux/ave Gariépy,,-73.6422835538294,45.5930212353444
736,Montréal-Nord,Pilon,Dog Park,rue Arthur-Champoux/ave Gariépy,,-73.6423040940278,45.5938457228688
737,Montréal-Nord,Maurice-Bélanger,Inside a Cabin,ave Hébert/rue Forest,Restricted Access,-73.6316579172469,45.5877718638569
738,Montréal-Nord,Maurice-Bélanger,,rue Forest/ave de l'Hôtel-de-Ville,,-73.6317064820244,45.588262035057
739,Montréal-Nord,Paul-Sauvé,Inside a Cabin,ave Éthier/rue de Bayonne,Restricted Access,-73.6352988408423,45.5994885989553
740,Montréal-Nord,Paul-Sauvé,Paddling Poole,ave Éthier/rue de Bayonne,,-73.6355078334792,45.5991373284035
741,Montréal-Nord,Paul-Sauvé,,boul Henri-Bourassa Est/ave Bellevois,,-73.6357435658829,45.6009988820841
742,Montréal-Nord,Aimé-Léonard,Path,boul Gouin Est/boul Sainte-Gertrude,,-73.6385572832696,45.6078687429063
743,Montréal-Nord,Aimé-Léonard,Playground Module,boul Gouin Est/boul Sainte-Gertrude,,-73.6391672721201,45.6075559416117
744,Montréal-Nord,Aimé-Léonard,Outside a Cabin,boul Gouin Est/boul Sainte-Gertrude,,-73.6393439963553,45.6086677317225
745,Montréal-Nord,Saint-Laurent,Inside a Cabin,ave Salk/rue de la Gare,Restricted Access,-73.6287936212261,45.606052529743
746,Montréal-Nord,Saint-Laurent,Soccer,ave Alfred/boul Henri-Bourassa Est,,-73.6289956000353,45.6046823154285
747,Montréal-Nord,Saint-Laurent,Path,rue de la Gare/ave Edger,,-73.6299027921314,45.6064363097501
748,Montréal-Nord,Charleroi,Inside a Cabin,ave Alfred/rue Louis-Francoeur,Restricted Access,-73.6234239546936,45.5994917876783
749,Montréal-Nord,Charleroi,Baseball,rue Louis-Francoeur (face au #5273),,-73.6225436709772,45.6001800237781
750,Montréal-Nord,Lacordaire,Inside a Cabin,boulevard Lacordaire (#12576),Restricted Access,-73.6320218369348,45.6161719768647
751,Montréal-Nord,Lacordaire,Playground Module,boulevard Lacordaire (#12576),,-73.6320039075628,45.6163452139267
752,Montréal-Nord,Henri-Bourassa,Outside a Cabin,ave Laurier/rue Pascal,,-73.6233671696083,45.6153413939226
753,Montréal-Nord,Henri-Bourassa,Soccer,ave Laurier/rue Pascal,,-73.6229819147581,45.6155981695257
754,Montréal-Nord,Henri-Bourassa,Playground Module,ave Laurier/rue Pascal,,-73.6238815881962,45.6155147734799
755,Montréal-Nord,Le Carignan,Inside a Cabin,ave P.-M.-Favier/rue Renoir,,-73.6158586163698,45.6096999695726
756,Montréal-Nord,Le Carignan,Inside a Community Centre,ave P.-M.-Favier/rue Renoir,,-73.6158288459282,45.6099363840953
757,Montréal-Nord,Monty,Inside a Cabin,ave Monty (entre le #12357 et le #12351),Street Access,-73.6198505960804,45.6211231825371
758,Montréal-Nord,Monty,Outside a Cabin,ave Monty (entre le #12357 et le #12351),Street Access,-73.6199366889405,45.6210253712561
759,Montréal-Nord,Tardif,Inside a Cabin,rue Tardif ( à l'est de #6453),Street Access,-73.6165172941125,45.6178466800687
760,Montréal-Nord,Tardif,Playground Module,rue Tardif ( à l'est de #6453),Street Access,-73.6167968584383,45.6182320595318
761,Montréal-Nord,Gouin,,boul Gouin Est (face au #6700),,-73.6228558790487,45.6271674367124
762,Montréal-Nord,Gouin,Dog Park,boul Gouin Est (face au #6700),,-73.6232144180064,45.6269728686784
763,Montréal-Nord,Calixa-Lavallée (école),Basketball,boul Henri-Bourassa Est/ave Pelletier,Private Property,-73.6387552080074,45.5986035216403
764,Montréal-Nord,Racette,,ave Racette (face au #11424),,-73.6290754695459,45.6026153222448
765,Montréal-Nord,piste cyclabe (boul Gouin),Bike Path,à la hauteur de l'intersection du boul Gouin Est et de l'ave,Approximate Location,-73.6438285408623,45.6002067689665
766,Saint-Laurent,Square du Rambler,,,,-73.7101459913431,45.5171298510797
769,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.6062248749791,45.4394744306387
770,L'Île-Bizard–Sainte-Geneviève,parc nature de Boisé-de-l'Île-Bizard,,,Big Park,-73.8999586819804,45.5164730454626
771,Saint-Laurent,parc nature du Bois-de-Liesse,,,Big Park,-73.7561180604378,45.5119903475464
772,Saint-Laurent,parc nature du Bois-de-Liesse,,,Big Park,-73.7560670239591,45.5119122657151
773,Saint-Laurent,parc nature du Bois-de-Liesse,,,Big Park,-73.7634306680711,45.506230834807
774,Saint-Laurent,parc nature du Bois-de-Liesse,,,Big Park,-73.7635425163926,45.5063679827899
775,Saint-Laurent,parc nature du Bois-de-Liesse,,,Big Park,-73.7681543430062,45.4996688952515
776,Saint-Laurent,parc nature du Bois-de-Liesse,,,Big Park,-73.7684272585848,45.4997188254738
778,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,Big Park,-73.9384073436021,45.4641400163233
779,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,Big Park,-73.9378447753638,45.4639372783707
780,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,Big Park,-73.9376053053361,45.4627363567996
781,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,Big Park,-73.9359948389611,45.4714929177739
782,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,Big Park,-73.9352666530871,45.4710832043718
783,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature du Ruissesau-De-Montigny,,,Big Park,-73.6045622819175,45.6200811746924
784,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,Big Park /Approximate Location,-73.587113200291,45.5317565636143
785,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,Big Park /Approximate Location,-73.5883385165854,45.5312243579536
786,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,Big Park /Approximate Location,-73.5875932707014,45.5322227627523
787,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,Big Park /Approximate Location,-73.5866539337464,45.5329103257953
788,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,Big Park /Approximate Location,-73.589272774503,45.5332646451698
789,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.6543580604167,45.5817081960568
790,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.6572116336153,45.5792042146597
791,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.657406423362,45.5787983925638
792,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.6596679941887,45.5784620465188
793,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.6603706028604,45.5764036879989
794,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.6619875578576,45.575665704342
795,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.6635338992989,45.5753787044645
796,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,Big Park,-73.654095514485,45.5831212844373
797,Anjou,Du Mail (Chénier),Pool,5555 ave de l'Aréna,Restricted Access,-73.5433791844765,45.6029555321637
798,Lachine,René-Lévesque,,,Big Park,-73.6704415291883,45.4294602039142
799,Lachine,René-Lévesque,,,Big Park,-73.6705027735473,45.429384794671
800,LaSalle,des Rapides,Cabin,boul LaSalle/40e ave,Big Park,-73.6152995043729,45.415897079633
801,LaSalle,des Rapides,Cabin,boul LaSalle/boul Bishop-Power,Big Park,-73.5955370428475,45.4266640082063
802,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.6088457604698,45.4420151275477
803,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.6002845085684,45.4394150110186
804,Le Sud-Ouest,Angrignon,Path,,Big Park,-73.5965225994334,45.4454926170262
805,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.6009197316599,45.4455527062677
806,Le Sud-Ouest,Angrignon,Path,,Big Park,-73.5991896436921,45.4459389084864
807,Le Sud-Ouest,Angrignon,,,Big Park,-73.6000843921209,45.4450113702856
808,Le Sud-Ouest,Angrignon,,,Big Park,-73.5997762068996,45.4446619573138
809,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.6069953405232,45.4397216210676
810,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.5985289430859,45.4416553729242
811,Le Sud-Ouest,Angrignon,,,Big Park,-73.6012819390826,45.438507618873
812,Le Sud-Ouest,Angrignon,Path,chemin du parc Angrignon,Big Park,-73.6058689639818,45.4444342093047
813,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5854573792679,45.5157759402544
814,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.584762948647,45.5150532553701
815,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5843534822615,45.5148701708428
816,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5833019774264,45.5148378283216
817,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5864517360189,45.5170090539287
818,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5868776186672,45.5176146836084
819,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.58743074518,45.5178915025215
820,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5889359752777,45.5168907974043
821,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5808021323056,45.5139238555071
822,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5676870151644,45.5292217427946
823,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5698463258569,45.5291529550049
824,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5708502130028,45.5283731662185
825,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5703298808862,45.5278219763884
826,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5709591887615,45.5277846938052
827,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5673237794031,45.5281241538897
828,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5676785515887,45.5275020654384
829,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5661515194689,45.5271763183111
830,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5677271698308,45.5263038106635
831,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5727505586166,45.526862311629
832,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5719562703872,45.5250117550577
833,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5709193542654,45.5251201143084
834,Plateau-Mont-Royal,La Fontaine,,,Big Park,-73.5669475633891,45.5226552404959
835,Plateau-Mont-Royal,Jeanne-Mance,,,Big Park,-73.5842776355914,45.5153342748984
836,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,Big Park,-73.5235073560208,45.6883651093504
837,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,Big Park,-73.5153158723665,45.6959665925681
838,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,Big Park,-73.5157495995575,45.6945075774194
839,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,Big Park,-73.4954817477005,45.6824996602096
840,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,Big Park,-73.5074559127872,45.6801844627021
841,Ville-Marie,du Mont-Royal,Cabin,,Big Park,-73.5874187076881,45.5034201653086
842,Ville-Marie,du Mont-Royal,Cabin,,Big Park,-73.586842424373,45.5037201625941
843,Ville-Marie,du Mont-Royal,Path,,Big Park,-73.5870945759392,45.5020969236876
844,Ville-Marie,du Mont-Royal,Street,,Big Park,-73.5917081726892,45.5027301319067
845,Ville-Marie,du Mont-Royal,Cabin,,Big Park,-73.5871622236582,45.5043897620654
846,Ville-Marie,du Mont-Royal,Cabin,,Big Park,-73.5880048385643,45.5041880911219
847,Ville-Marie,du Mont-Royal,Cabin,près du lac des castors,Big Park,-73.5991495321484,45.4986181098056
848,Ville-Marie,du Mont-Royal,Street,,Big Park,-73.5892750088408,45.503999938189
849,Ville-Marie,du Mont-Royal,Path,près du lac des castors,Big Park,-73.5993592283718,45.4989688666521
850,Ville-Marie,du Mont-Royal,Parking Lot,,Big Park,-73.5934485576128,45.5014533736525
851,Ville-Marie,du Mont-Royal,,ave du Parc/rue Prince Arthur Ouest,Big Park,-73.5798477077722,45.5112074551243
852,Ville-Marie,du Mont-Royal,,près de rue Hill Parck Circle,Big Park,-73.5977101033573,45.4971794199827
853,Ville-Marie,du Mont-Royal,Path,près du lac des castors,Big Park,-73.5970222112183,45.4974653468355
854,Ville-Marie,du Mont-Royal,Path,près du lac des castors,Big Park,-73.5971580350051,45.4975779818353
855,Ville-Marie,du Mont-Royal,,ave des Pins Ouest/rue Peel,Big Park,-73.5830632860766,45.5051025221477
856,Ville-Marie,du Mont-Royal,,ave du Parc/ave Duluth Ouest,Big Park,-73.5857210456158,45.5142570807954
857,Ville-Marie,du Mont-Royal,,ave du Parc/ave Duluth Ouest,Big Park,-73.5850192841203,45.5139256537971
858,Villeray–Saint-Michel–Parc-Extension,Jarry,,,Big Park,-73.6240482953232,45.5343985453147
859,Villeray–Saint-Michel–Parc-Extension,Jarry,,,Big Park,-73.6298618084324,45.5347920624094
860,Ville-Marie,du Mont-Royal,Path,,Big Park / Horse Trough,-73.5871955288026,45.5020902778169
861,Montréal-Nord,parc nature de l'Île-de-la-Visitation,Path,ave Touchette/,,-73.6534253200919,45.5853383783977
